Column1,carat,cut,color,clarity,depth,table,price,x,y,z,volume,,,,
37226,0.4,Premium,E,VS2,59.3,59,975,4.81,4.77,2.84,65.160108,,,,
37219,0.38,Very Good,H,VVS1,60,57,975,4.75,4.79,2.86,65.07215,,,,
37239,0.4,Premium,E,VS2,62.5,58,975,4.73,4.65,2.93,64.443885,,,,
37238,0.4,Premium,E,VS2,62.2,58,975,4.72,4.67,2.92,64.363808,,,,
37232,0.4,Premium,E,VS2,60.7,60,975,4.75,4.7,2.87,64.07275,,,,
37237,0.4,Ideal,E,VS2,62,57,975,4.7,4.66,2.9,63.5158,,,,
37218,0.38,Good,E,VVS1,62.4,64,975,4.61,4.59,2.87,60.728913,,,,
37221,0.31,Ideal,F,VVS1,61.6,55,975,4.36,4.41,2.7,51.91452,,,,
37222,0.31,Ideal,F,VVS1,61.1,56,975,4.37,4.4,2.68,51.53104,,,,
37197,0.52,Very Good,I,SI2,60.9,59,974,5.14,5.18,3.14,83.603128,,,,
37202,0.46,Ideal,I,VVS1,61.7,57,974,4.96,4.99,3.07,75.983728,,,,
37195,0.46,Ideal,I,VS1,62.3,56,974,4.96,4.93,3.08,75.314624,,,,
37217,0.44,Good,F,SI2,56.6,63,974,5.11,5.06,2.88,74.467008,,,,
37196,0.41,Very Good,F,VS1,61.5,57,974,4.77,4.81,2.95,67.683915,,,,
37198,0.39,Ideal,G,VVS2,61.1,56,974,4.7,4.72,2.88,63.88992,,,,
37200,0.4,Good,G,VVS2,61.4,64,974,4.65,4.7,2.87,62.72385,,,,
37199,0.35,Ideal,G,IF,61.8,56,974,4.52,4.57,2.81,58.044484,,,,
37215,0.34,Ideal,G,IF,61.3,55,974,4.53,4.57,2.79,57.758859,,,,
37212,0.34,Ideal,G,IF,61.9,55,974,4.51,4.54,2.8,57.33112,,,,
37203,0.34,Ideal,G,IF,61.2,56,974,4.53,4.55,2.78,57.29997,,,,
37206,0.34,Ideal,G,IF,61.9,54,974,4.51,4.53,2.8,57.20484,,,,
37209,0.34,Ideal,G,IF,61.3,56,974,4.52,4.55,2.78,57.17348,,,,
37213,0.34,Ideal,G,IF,62.2,53,974,4.49,4.52,2.8,56.82544,,,,
37207,0.34,Ideal,G,IF,61.5,55,974,4.51,4.53,2.78,56.796234,,,,
37210,0.34,Ideal,G,IF,61.9,54,974,4.5,4.52,2.79,56.7486,,,,
37214,0.34,Ideal,G,IF,61.6,54,974,4.49,4.53,2.78,56.544366,,,,
37208,0.34,Ideal,G,IF,61,55,974,4.51,4.54,2.76,56.512104,,,,
37205,0.34,Ideal,G,IF,61.4,56,974,4.5,4.53,2.77,56.46645,,,,
37216,0.34,Ideal,G,IF,60.7,57,974,4.51,4.55,2.75,56.431375,,,,
37204,0.34,Ideal,G,IF,62.1,54,974,4.48,4.5,2.79,56.2464,,,,
37211,0.34,Ideal,G,IF,60.9,56,974,4.5,4.53,2.75,56.05875,,,,
37201,0.33,Ideal,F,VVS2,60.9,56,974,4.47,4.5,2.73,54.91395,,,,
37193,0.53,Ideal,I,SI2,62,54,973,5.19,5.23,3.23,87.674151,,,,
37194,0.51,Ideal,G,SI2,60.6,57,973,5.17,5.2,3.14,84.41576,,,,
37190,0.38,Ideal,G,VVS1,62.1,56,973,4.61,4.64,2.87,61.390448,,,,
37192,0.34,Ideal,E,VVS1,62.2,54,973,4.52,4.55,2.82,57.99612,,,,
37191,0.34,Ideal,E,VVS1,61.4,56,973,4.51,4.54,2.78,56.921612,,,,
37189,0.32,Premium,D,VVS1,62,60,973,4.4,4.37,2.72,52.30016,,,,
37188,0.32,Ideal,D,VVS1,61.8,56,973,4.4,4.37,2.71,52.10788,,,,
37185,0.54,Premium,H,SI2,61.8,60,972,5.2,5.16,3.2,85.8624,,,,
37183,0.48,Premium,H,SI2,58.5,59,972,5.16,5.13,3.01,79.677108,,,,
37184,0.46,Fair,I,VS1,65.6,57,972,4.85,4.82,3.17,74.10509,,,,
37141,0.4,Very Good,F,VVS2,62.9,55,972,4.72,4.75,2.98,66.8116,,,,
37142,0.4,Ideal,F,VVS2,61.1,57,972,4.73,4.8,2.91,66.06864,,,,
37154,0.36,Premium,I,IF,59.9,59,972,4.63,4.58,2.76,58.526904,,,,
37161,0.32,Ideal,D,VS2,62.7,57,972,4.44,4.4,2.77,54.11472,,,,
37158,0.32,Ideal,D,VS2,62.1,54,972,4.46,4.4,2.75,53.966,,,,
37157,0.32,Ideal,D,VS2,60.5,56,972,4.48,4.45,2.7,53.8272,,,,
37170,0.32,Ideal,D,VS2,62.5,56,972,4.45,4.38,2.76,53.79516,,,,
37151,0.32,Ideal,E,VS1,59.9,55,972,4.49,4.46,2.68,53.668072,,,,
37187,0.32,Ideal,D,VS2,61.9,55,972,4.44,4.41,2.74,53.650296,,,,
37155,0.32,Ideal,D,VS2,61,56,972,4.46,4.42,2.71,53.422772,,,,
37156,0.32,Ideal,D,VS2,61,57,972,4.46,4.42,2.71,53.422772,,,,
37162,0.32,Ideal,D,VS2,62.1,56,972,4.43,4.39,2.74,53.286698,,,,
37159,0.32,Ideal,D,VS2,61.5,56,972,4.44,4.41,2.72,53.258688,,,,
37149,0.32,Ideal,E,VS1,61.8,55,972,4.43,4.4,2.73,53.21316,,,,
37165,0.32,Ideal,D,VS2,61.9,55,972,4.43,4.39,2.73,53.092221,,,,
37163,0.32,Ideal,D,VS2,62.3,57,972,4.41,4.39,2.74,53.046126,,,,
37186,0.32,Ideal,D,VS2,62.6,57,972,4.41,4.37,2.75,52.997175,,,,
37145,0.32,Premium,D,VS2,62,57,972,4.42,4.38,2.73,52.851708,,,,
37167,0.32,Ideal,D,VS2,62,55,972,4.42,4.38,2.73,52.851708,,,,
37147,0.32,Ideal,E,VS1,61.7,56,972,4.42,4.39,2.72,52.778336,,,,
37148,0.32,Ideal,E,VS1,61.7,57,972,4.42,4.39,2.72,52.778336,,,,
37168,0.32,Premium,D,VS2,61.7,59,972,4.43,4.38,2.72,52.777248,,,,
37169,0.32,Ideal,D,VS2,61.7,54,972,4.43,4.38,2.72,52.777248,,,,
37171,0.32,Ideal,D,VS2,62.2,56,972,4.4,4.38,2.73,52.61256,,,,
37173,0.32,Ideal,D,VS2,62.2,55,972,4.41,4.37,2.73,52.611741,,,,
37164,0.32,Ideal,D,VS2,61.5,56,972,4.42,4.39,2.71,52.584298,,,,
37177,0.32,Ideal,D,VS2,62.6,55,972,4.39,4.37,2.74,52.564982,,,,
37144,0.32,Ideal,E,VS1,61.9,56,972,4.41,4.38,2.72,52.538976,,,,
37172,0.32,Ideal,D,VS2,62,55,972,4.41,4.37,2.72,52.419024,,,,
37160,0.32,Premium,D,VS2,60.3,60,972,4.44,4.42,2.67,52.398216,,,,
37180,0.32,Ideal,D,VS2,62.7,54,972,4.38,4.36,2.74,52.325232,,,,
37166,0.32,Ideal,D,VS2,61.1,56,972,4.41,4.39,2.69,52.078131,,,,
37153,0.32,Ideal,D,VS2,62.2,56,972,4.39,4.36,2.72,52.061888,,,,
37143,0.32,Ideal,E,VS1,61.5,56,972,4.4,4.38,2.7,52.0344,,,,
37178,0.32,Ideal,D,VS2,62.5,57,972,4.39,4.34,2.73,52.013598,,,,
37181,0.32,Ideal,D,VS2,61.9,57,972,4.39,4.37,2.71,51.989453,,,,
37175,0.32,Ideal,D,VS2,61.6,56,972,4.4,4.37,2.7,51.9156,,,,
37176,0.32,Ideal,D,VS2,61.6,56,972,4.4,4.37,2.7,51.9156,,,,
37174,0.32,Ideal,D,VS2,61.3,56,972,4.41,4.37,2.69,51.840873,,,,
37146,0.32,Ideal,D,VS2,62.4,57,972,4.38,4.34,2.72,51.705024,,,,
37152,0.32,Ideal,D,VS2,61.7,57,972,4.39,4.36,2.7,51.67908,,,,
37150,0.32,Ideal,E,VS1,61.6,57,972,4.39,4.35,2.69,51.369585,,,,
37182,0.32,Premium,D,VS2,61.7,58,972,4.38,4.34,2.69,51.134748,,,,
37179,0.32,Ideal,D,VS2,61.8,57,972,4.36,4.35,2.69,51.01854,,,,
37127,0.52,Ideal,D,I1,61.1,57,971,5.18,5.2,3.17,85.38712,,,,
37136,0.42,Ideal,G,SI2,60.9,56,971,4.87,4.89,2.97,70.728471,,,,
37133,0.41,Ideal,H,VVS1,60.5,55,971,4.83,4.89,2.94,69.438978,,,,
37135,0.4,Ideal,F,VS1,61.8,55,971,4.76,4.78,2.95,67.12076,,,,
37130,0.39,Ideal,F,VS2,62.3,55,971,4.69,4.71,2.93,64.723407,,,,
37128,0.39,Very Good,F,VS1,62,56,971,4.72,4.64,2.9,63.51232,,,,
37126,0.39,Very Good,E,VVS2,61.9,58,971,4.66,4.68,2.89,63.027432,,,,
37131,0.37,Premium,E,VVS2,59.6,60,971,4.75,4.68,2.81,62.4663,,,,
37139,0.37,Premium,E,VS2,60.2,58,971,4.68,4.65,2.81,61.15122,,,,
37129,0.37,Premium,D,VVS2,60.7,59,971,4.63,4.66,2.82,60.843756,,,,
37140,0.37,Premium,E,VS2,60.6,58,971,4.65,4.62,2.81,60.36723,,,,
37132,0.36,Ideal,D,VVS2,60.7,56,971,4.59,4.63,2.8,59.50476,,,,
37137,0.33,Ideal,F,IF,62.2,53,971,4.47,4.5,2.79,56.12085,,,,
37134,0.33,Ideal,G,VVS1,61,56,971,4.49,4.52,2.75,55.8107,,,,
37138,0.33,Ideal,F,IF,61.3,55,971,4.48,4.49,2.75,55.3168,,,,
37125,0.44,Very Good,E,SI1,63.2,53,970,4.87,4.84,3.07,72.362356,,,,
37118,0.44,Good,F,SI1,63.8,54,970,4.85,4.8,3.08,71.7024,,,,
37124,0.44,Very Good,E,SI1,63.4,57,970,4.85,4.81,3.06,71.38521,,,,
37117,0.43,Good,E,VS1,59.9,61,970,4.89,4.93,2.94,70.876638,,,,
37120,0.42,Premium,D,SI1,60.2,57,970,4.89,4.85,2.93,69.489345,,,,
37121,0.42,Ideal,D,SI1,63,57,970,4.81,4.77,3.02,69.289974,,,,
37122,0.42,Ideal,D,SI1,61.9,55,970,4.84,4.79,2.98,69.087128,,,,
37123,0.42,Ideal,D,SI1,63,55,970,4.79,4.76,3.01,68.629204,,,,
37119,0.42,Premium,D,SI1,61.5,58,970,4.83,4.8,2.96,68.62464,,,,
37114,0.4,Ideal,I,VVS2,61.8,56,970,4.76,4.79,2.95,67.26118,,,,
37116,0.39,Ideal,F,VS2,61.2,57,970,4.69,4.73,2.88,63.889056,,,,
37113,0.38,Very Good,G,VVS1,59.9,56,970,4.73,4.75,2.84,63.8077,,,,
37115,0.33,Ideal,E,VVS2,60,56,970,4.53,4.56,2.72,56.186496,,,,
37070,0.55,Good,J,VS1,63.8,61,969,5.09,5.12,3.26,84.958208,,,,
37069,0.48,Ideal,G,SI1,61.4,56,969,5.02,5.07,3.1,78.89934,,,,
37112,0.5,Fair,I,VS1,66.9,56,969,4.85,4.81,3.23,75.351055,,,,
37068,0.42,Ideal,H,VVS1,61.8,55,969,4.8,4.85,2.98,69.3744,,,,
37073,0.41,Ideal,I,VS1,60.9,53,969,4.85,4.8,2.94,68.4432,,,,
37088,0.41,Ideal,E,SI1,62.1,54,969,4.81,4.76,2.97,67.999932,,,,
37089,0.41,Ideal,E,SI1,62.5,57,969,4.79,4.74,2.98,67.659708,,,,
37097,0.41,Ideal,E,SI1,62.9,57,969,4.78,4.73,2.99,67.602106,,,,
37074,0.41,Premium,F,SI1,59.8,59,969,4.85,4.82,2.89,67.55953,,,,
37077,0.41,Premium,F,SI1,62.6,55,969,4.78,4.74,2.98,67.518456,,,,
37084,0.41,Premium,E,SI1,61,59,969,4.82,4.78,2.93,67.506028,,,,
37086,0.41,Premium,E,SI1,61.4,56,969,4.81,4.77,2.94,67.454478,,,,
37095,0.41,Very Good,E,SI1,63.3,57,969,4.75,4.73,3,67.4025,,,,
37099,0.41,Ideal,E,SI1,62.7,57,969,4.77,4.74,2.98,67.377204,,,,
37090,0.41,Premium,E,SI1,62.4,58,969,4.77,4.75,2.97,67.292775,,,,
37100,0.41,Ideal,E,SI1,62.4,55,969,4.78,4.74,2.97,67.291884,,,,
37098,0.41,Premium,E,SI1,62.8,59,969,4.75,4.74,2.98,67.0947,,,,
37096,0.41,Ideal,E,SI1,62.5,55,969,4.77,4.73,2.97,67.009437,,,,
37075,0.41,Premium,F,SI1,61,60,969,4.81,4.77,2.92,66.995604,,,,
37093,0.41,Ideal,E,SI1,62.9,56,969,4.76,4.72,2.98,66.952256,,,,
37094,0.41,Ideal,E,SI1,62.9,57,969,4.76,4.72,2.98,66.952256,,,,
37091,0.41,Premium,E,SI1,61.3,58,969,4.8,4.76,2.93,66.94464,,,,
37085,0.41,Premium,E,SI1,60.1,60,969,4.83,4.79,2.89,66.862173,,,,
37101,0.41,Good,E,SI1,63.9,58,969,4.72,4.7,3.01,66.77384,,,,
37080,0.41,Good,F,SI1,63.9,56,969,4.74,4.68,3.01,66.771432,,,,
37083,0.41,Premium,E,SI1,60.2,60,969,4.82,4.78,2.89,66.584444,,,,
37087,0.41,Premium,E,SI1,60.5,61,969,4.8,4.78,2.9,66.5376,,,,
37076,0.41,Premium,F,SI1,61.8,58,969,4.76,4.75,2.94,66.4734,,,,
37102,0.41,Very Good,E,SI1,63.5,57,969,4.73,4.69,2.99,66.329263,,,,
37078,0.41,Ideal,F,SI1,62.9,56,969,4.73,4.71,2.97,66.166551,,,,
37092,0.41,Ideal,E,SI1,62.6,57,969,4.73,4.72,2.96,66.083776,,,,
37081,0.41,Very Good,F,SI1,63.3,57,969,4.72,4.69,2.98,65.967664,,,,
37079,0.41,Ideal,F,SI1,62.7,57,969,4.74,4.7,2.96,65.94288,,,,
37072,0.41,Good,I,VS1,63.7,57,969,4.72,4.67,2.99,65.906776,,,,
37071,0.41,Ideal,F,SI1,62.8,57,969,4.73,4.69,2.96,65.663752,,,,
37082,0.41,Very Good,F,SI1,63.2,59,969,4.72,4.68,2.97,65.606112,,,,
37111,0.4,Premium,H,SI1,61.9,57,969,4.75,4.71,2.93,65.551425,,,,
37105,0.38,Ideal,G,SI1,61.8,54,969,4.69,4.67,2.9,63.51667,,,,
37104,0.38,Ideal,G,SI1,62.1,54,969,4.67,4.64,2.9,62.83952,,,,
37109,0.38,Ideal,F,VS2,61.9,55,969,4.68,4.64,2.89,62.756928,,,,
37108,0.38,Ideal,F,VS2,61.9,55,969,4.69,4.63,2.89,62.755483,,,,
37106,0.38,Ideal,G,SI1,62,55,969,4.67,4.64,2.89,62.622832,,,,
37110,0.38,Ideal,G,SI1,61.6,56,969,4.68,4.63,2.86,61.971624,,,,
37107,0.38,Ideal,F,VS2,62.4,54,969,4.65,4.6,2.89,61.8171,,,,
37103,0.31,Premium,E,VVS1,58.9,59,969,4.48,4.41,2.62,51.762816,,,,
37053,0.46,Very Good,E,SI1,61.8,57,968,4.93,4.98,3.06,75.127284,,,,
37056,0.43,Ideal,G,SI1,62.9,55,968,4.87,4.83,3.05,71.742405,,,,
37063,0.43,Ideal,F,VS2,61.1,56,968,4.91,4.88,2.99,71.642792,,,,
37058,0.43,Ideal,I,VVS1,63,56,968,4.86,4.83,3.05,71.59509,,,,
37064,0.43,Premium,F,VS2,59.8,58,968,4.94,4.89,2.94,71.020404,,,,
37062,0.43,Premium,F,VS2,61.1,57,968,4.9,4.86,2.98,70.96572,,,,
37060,0.43,Premium,G,SI1,60.4,58,968,4.9,4.87,2.95,70.39585,,,,
37059,0.43,Premium,G,SI1,62.7,56,968,4.83,4.8,3.02,70.01568,,,,
37061,0.43,Premium,F,VS2,61.2,59,968,4.87,4.84,2.97,70.005276,,,,
37057,0.43,Ideal,I,VVS1,62.2,57,968,4.84,4.81,3,69.8412,,,,
37065,0.43,Premium,F,VS2,61,57,968,4.87,4.84,2.96,69.769568,,,,
37066,0.43,Premium,F,VS2,61.3,59,968,4.84,4.81,2.96,68.909984,,,,
37067,0.43,Premium,G,SI1,62.3,59,968,4.81,4.79,2.99,68.889301,,,,
37052,0.4,Very Good,H,VVS1,63.9,57,968,4.62,4.68,2.97,64.216152,,,,
37054,0.38,Ideal,E,VS2,61.5,54,968,4.67,4.69,2.88,63.078624,,,,
37051,0.36,Very Good,E,VVS2,61.8,58,968,4.55,4.58,2.82,58.76598,,,,
37055,0.33,Ideal,G,IF,61.7,58,968,4.42,4.46,2.74,54.014168,,,,
37046,0.46,Good,E,SI1,62.7,58,967,4.87,4.92,3.07,73.558428,,,,
37041,0.4,Ideal,G,VVS1,61.7,57,967,4.75,4.78,2.94,66.7527,,,,
37037,0.4,Very Good,D,VS1,63.1,55,967,4.7,4.74,2.98,66.38844,,,,
37036,0.4,Very Good,D,VS1,64.2,57,967,4.67,4.7,3.01,66.06649,,,,
37035,0.4,Very Good,D,VS1,63.3,57,967,4.66,4.72,2.97,65.325744,,,,
37038,0.38,Premium,H,VVS1,61.2,60,967,4.68,4.7,2.87,63.12852,,,,
37039,0.38,Very Good,H,VVS1,59.1,58,967,4.71,4.76,2.8,62.77488,,,,
37040,0.38,Good,H,VVS1,63.3,58,967,4.57,4.62,2.91,61.439994,,,,
37048,0.35,Ideal,E,VVS1,61.9,56,967,4.55,4.53,2.81,57.918315,,,,
37045,0.34,Ideal,D,VS2,61.4,55,967,4.51,4.54,2.78,56.921612,,,,
37047,0.35,Ideal,E,VVS1,61.8,56,967,4.53,4.5,2.79,56.87415,,,,
37044,0.34,Ideal,D,VS2,61,56,967,4.51,4.54,2.76,56.512104,,,,
37042,0.34,Ideal,F,VVS1,61.4,57,967,4.5,4.53,2.77,56.46645,,,,
37043,0.34,Ideal,F,VVS1,62,56,967,4.45,4.49,2.77,55.345985,,,,
37050,0.32,Premium,E,IF,60,61,967,4.5,4.46,2.69,53.9883,,,,
37049,0.31,Ideal,E,VS1,61.2,55,967,4.42,4.4,2.7,52.5096,,,,
37032,0.42,Premium,F,SI1,60.6,58,966,4.89,4.81,2.94,69.151446,,,,
37033,0.4,Premium,G,VS2,61.9,58,966,4.76,4.74,2.94,66.333456,,,,
37034,0.4,Premium,G,VS2,60.4,58,966,4.78,4.75,2.88,65.3904,,,,
37031,0.35,Very Good,F,VVS1,61.6,56,966,4.53,4.55,2.79,57.506085,,,,
37003,0.55,Very Good,J,SI1,62.5,57,965,5.22,5.24,3.27,89.443656,,,,
37002,0.5,Premium,I,SI1,61.7,58,965,5.09,5.15,3.16,82.83466,,,,
37029,0.49,Premium,H,VS2,59.6,62,965,5.17,5.14,3.07,81.581566,,,,
37001,0.5,Good,J,VS2,63.2,60,965,5.01,5.06,3.18,80.614908,,,,
37000,0.44,Premium,G,VS1,62.3,59,965,4.82,4.87,3.02,70.889668,,,,
36999,0.39,Very Good,F,VVS2,61.7,56,965,4.7,4.74,2.91,64.82898,,,,
37012,0.33,Premium,G,VVS2,59.5,60,965,4.55,4.52,2.7,55.5282,,,,
37006,0.33,Ideal,H,VVS1,61.7,56,965,4.48,4.46,2.76,55.147008,,,,
37015,0.33,Ideal,G,VVS2,61.5,56,965,4.49,4.45,2.75,54.946375,,,,
37010,0.33,Premium,G,VVS2,60.6,58,965,4.5,4.47,2.72,54.7128,,,,
37020,0.33,Ideal,G,VVS2,62.7,55,965,4.46,4.41,2.78,54.678708,,,,
37011,0.33,Ideal,G,VVS2,60.1,57,965,4.51,4.48,2.7,54.55296,,,,
37030,0.33,Premium,G,VVS2,62.8,57,965,4.47,4.39,2.78,54.552774,,,,
37025,0.33,Ideal,G,VVS2,62.5,54,965,4.45,4.41,2.77,54.359865,,,,
37014,0.33,Premium,G,VVS2,60.9,59,965,4.49,4.45,2.72,54.34696,,,,
37016,0.33,Premium,G,VVS2,60.9,57,965,4.5,4.43,2.72,54.2232,,,,
37017,0.33,Premium,G,VVS2,61,58,965,4.48,4.44,2.72,54.104064,,,,
37026,0.33,Premium,G,VVS2,62,59,965,4.46,4.41,2.75,54.08865,,,,
37018,0.33,Ideal,G,VVS2,61.7,56,965,4.46,4.42,2.74,54.014168,,,,
37019,0.33,Ideal,G,VVS2,61.7,55,965,4.46,4.42,2.74,54.014168,,,,
37008,0.33,Ideal,H,VVS1,62.1,55,965,4.44,4.42,2.75,53.9682,,,,
37009,0.33,Ideal,H,VVS1,62.2,55,965,4.44,4.4,2.75,53.724,,,,
37027,0.33,Ideal,G,VVS2,63,57,965,4.42,4.38,2.77,53.626092,,,,
37013,0.33,Very Good,G,VVS2,60,63,965,4.49,4.45,2.68,53.54774,,,,
37007,0.33,Premium,H,VVS1,61.4,59,965,4.44,4.42,2.72,53.379456,,,,
37021,0.33,Premium,G,VVS2,61.2,57,965,4.44,4.42,2.71,53.183208,,,,
37024,0.33,Premium,G,VVS2,61.9,58,965,4.43,4.39,2.73,53.092221,,,,
37022,0.33,Premium,G,VVS2,61.7,58,965,4.42,4.39,2.72,52.778336,,,,
37023,0.33,Premium,G,VVS2,61.7,59,965,4.42,4.39,2.72,52.778336,,,,
37005,0.3,Ideal,D,VVS2,62.9,56,965,4.29,4.27,2.69,49.276227,,,,
37004,0.3,Premium,D,VVS2,62.4,58,965,4.3,4.26,2.67,48.90906,,,,
37028,0.3,Good,F,VVS1,63.7,59,965,4.24,4.17,2.68,47.384544,,,,
36992,0.54,Ideal,I,SI2,61.8,54,964,5.24,5.27,3.25,89.7481,,,,
36995,0.54,Ideal,J,SI1,62.5,54,964,5.22,5.25,3.27,89.61435,,,,
36994,0.5,Ideal,H,SI2,62.3,53,964,5.1,5.14,3.19,83.62266,,,,
36993,0.5,Ideal,H,SI2,62.4,55,964,5.09,5.11,3.18,82.711482,,,,
36988,0.51,Premium,H,SI2,60,62,964,5.18,5.15,3.1,82.6987,,,,
36987,0.51,Good,H,SI2,63.7,61,964,4.99,4.96,3.17,78.458768,,,,
36997,0.41,Ideal,G,SI1,61.6,55,964,4.81,4.84,2.97,69.142788,,,,
36996,0.41,Ideal,G,SI1,61.1,56,964,4.82,4.84,2.95,68.81996,,,,
36990,0.41,Ideal,E,VS1,62.2,55,964,4.76,4.79,2.97,67.717188,,,,
36989,0.41,Premium,E,VS1,60.7,59,964,4.77,4.79,2.9,66.26007,,,,
36998,0.35,Ideal,D,VS2,60.6,57,964,4.63,4.58,2.79,59.163066,,,,
36991,0.33,Ideal,F,VVS1,61.5,56,964,4.46,4.49,2.75,55.06985,,,,
36979,0.5,Good,J,VS2,57.7,60,963,5.28,5.26,3.04,84.429312,,,,
36985,0.5,Very Good,J,SI1,63.3,60,963,4.99,4.97,3.15,78.120945,,,,
36975,0.43,Premium,D,VS2,59.7,59,963,4.93,4.89,2.93,70.635561,,,,
36978,0.42,Premium,G,VVS2,61.6,60,963,4.8,4.85,2.97,69.1416,,,,
36983,0.38,Ideal,F,VVS2,60.8,53,963,4.72,4.76,2.88,64.705536,,,,
36977,0.4,Very Good,D,VS1,63.2,60,963,4.65,4.69,2.95,64.335075,,,,
36981,0.38,Ideal,F,VVS2,61.3,55,963,4.71,4.72,2.89,64.248168,,,,
36976,0.4,Very Good,F,VVS2,63,57,963,4.63,4.7,2.94,63.97734,,,,
36980,0.38,Ideal,F,VVS2,62,55,963,4.66,4.7,2.9,63.5158,,,,
36982,0.38,Ideal,F,VVS2,60.8,58,963,4.69,4.72,2.86,63.311248,,,,
36986,0.38,Ideal,E,VS2,61.9,57,963,4.66,4.61,2.87,61.655062,,,,
36984,0.24,Ideal,F,VVS1,61.1,56,963,4.01,4.05,2.47,40.114035,,,,
36972,0.42,Ideal,G,VVS2,61.4,54,962,4.81,4.9,2.98,70.23562,,,,
36973,0.41,Ideal,H,VS1,61.8,56,962,4.78,4.73,2.94,66.471636,,,,
36971,0.39,Very Good,E,VVS2,62.2,55,962,4.66,4.7,2.91,63.73482,,,,
36974,0.38,Good,G,VS1,63.9,60,962,4.59,4.52,2.91,60.373188,,,,
36907,0.42,Ideal,G,VVS2,62.3,53,961,4.83,4.86,3.02,70.890876,,,,
36910,0.42,Ideal,I,IF,61.7,55,961,4.83,4.86,2.99,70.186662,,,,
36911,0.42,Ideal,I,IF,62,54,961,4.82,4.85,3,70.131,,,,
36909,0.42,Ideal,I,IF,62.1,54,961,4.82,4.84,3,69.9864,,,,
36908,0.42,Ideal,D,VS2,61.5,55,961,4.83,4.86,2.98,69.951924,,,,
36921,0.41,Premium,G,VS1,62.3,56,961,4.8,4.77,2.98,68.23008,,,,
36919,0.41,Premium,G,VS1,60.5,57,961,4.85,4.81,2.92,68.11922,,,,
36918,0.41,Ideal,G,VS1,60.8,57,961,4.84,4.8,2.93,68.06976,,,,
36924,0.41,Ideal,G,VS1,61.7,57,961,4.81,4.78,2.96,68.055728,,,,
36929,0.41,Ideal,G,VS1,61.9,57,961,4.81,4.76,2.96,67.770976,,,,
36920,0.41,Ideal,G,VS1,59.8,57,961,4.86,4.81,2.89,67.558374,,,,
36916,0.41,Premium,G,VS1,60.7,58,961,4.83,4.79,2.92,67.556244,,,,
36923,0.41,Ideal,G,VS1,61.4,55,961,4.8,4.78,2.94,67.45536,,,,
36925,0.41,Ideal,G,VS1,60.8,56,961,4.82,4.79,2.92,67.416376,,,,
36967,0.41,Premium,G,VS1,62.7,57,961,4.77,4.74,2.98,67.377204,,,,
36917,0.41,Premium,G,VS1,60.2,59,961,4.84,4.79,2.9,67.23244,,,,
36930,0.41,Ideal,G,VS1,61.5,56,961,4.79,4.77,2.94,67.174002,,,,
36928,0.41,Premium,G,VS1,61.5,58,961,4.8,4.76,2.94,67.17312,,,,
36914,0.41,Ideal,H,VVS2,62.5,56,961,4.77,4.74,2.97,67.151106,,,,
36965,0.41,Premium,G,VS1,62.5,59,961,4.77,4.73,2.97,67.009437,,,,
36922,0.41,Premium,G,VS1,60,61,961,4.86,4.77,2.89,66.996558,,,,
36926,0.41,Premium,G,VS1,61.9,58,961,4.78,4.75,2.95,66.97975,,,,
36915,0.41,Ideal,H,VVS2,62,56,961,4.78,4.74,2.95,66.83874,,,,
36961,0.41,Premium,G,VS1,61.7,57,961,4.78,4.75,2.94,66.7527,,,,
36964,0.41,Premium,G,VS1,62.1,60,961,4.78,4.72,2.95,66.55672,,,,
36966,0.41,Ideal,G,VS1,61.6,57,961,4.77,4.74,2.93,66.246714,,,,
36969,0.41,Premium,G,VS1,62.6,58,961,4.75,4.7,2.96,66.082,,,,
36927,0.41,Premium,G,VS1,60.5,58,961,4.8,4.76,2.89,66.03072,,,,
36963,0.41,Premium,G,VS1,62.4,57,961,4.74,4.71,2.95,65.85993,,,,
36968,0.41,Ideal,G,VS1,62.4,57,961,4.75,4.7,2.95,65.85875,,,,
36913,0.41,Premium,H,VVS2,62.2,58,961,4.74,4.71,2.94,65.636676,,,,
36962,0.41,Premium,G,VS1,61.9,60,961,4.76,4.7,2.93,65.54996,,,,
36912,0.34,Ideal,D,VS1,62.6,56,961,4.52,4.49,2.82,57.231336,,,,
36970,0.34,Ideal,D,VS1,60.7,57,961,4.55,4.51,2.75,56.431375,,,,
36904,0.48,Premium,G,SI1,59.7,59,960,5.07,5.04,3.02,77.169456,,,,
36901,0.41,Ideal,G,VVS2,60.9,56,960,4.81,4.84,2.94,68.444376,,,,
36900,0.41,Very Good,E,VS2,62.5,56,960,4.75,4.79,2.98,67.80245,,,,
36899,0.4,Ideal,E,VS1,62.1,55,960,4.79,4.75,2.96,67.3474,,,,
36903,0.4,Ideal,F,VS1,61.4,57,960,4.74,4.77,2.92,66.020616,,,,
36905,0.4,Fair,G,SI1,59.9,67,960,4.81,4.77,2.87,65.848419,,,,
36902,0.37,Ideal,F,VVS1,61.3,55,960,4.62,4.65,2.84,61.01172,,,,
36906,0.32,Ideal,E,VS2,60.2,57,960,4.51,4.46,2.7,54.30942,,,,
36887,0.55,Ideal,H,SI2,61.4,55,959,5.27,5.29,3.24,90.325692,,,,
36885,0.51,Good,I,SI1,63.1,56,959,5.06,5.14,3.22,83.747048,,,,
