carat,cut,color,clarity,depth,table,price,x,y,z,volume
0.4,Good,E,SI1,63.7,57,687,4.66,4.69,2.98,65.129092
0.4,Good,E,SI1,63.7,56,687,4.66,4.69,2.98,65.129092
0.4,Good,E,SI1,63.7,56,882,4.69,4.66,2.98,65.129092
0.4,Good,E,SI1,63.7,57,882,4.69,4.66,2.98,65.129092
0.4,Very Good,E,VVS2,63.7,59,1075,4.66,4.69,2.98,65.129092
0.39,Ideal,D,SI1,60.6,55,729,4.73,4.78,2.88,65.115072
0.4,Very Good,F,VS1,63.1,56,895,4.68,4.7,2.96,65.10816
0.4,Good,D,SI1,63.1,61,720,4.67,4.71,2.96,65.107272
0.41,Very Good,J,VVS2,63.1,60,754,4.67,4.71,2.96,65.107272
0.4,Very Good,D,SI1,63.1,61,924,4.71,4.67,2.96,65.107272
0.4,Very Good,G,VS1,61.5,58,868,4.72,4.74,2.91,65.104848
0.4,Ideal,D,VS2,61.5,55,982,4.71,4.75,2.91,65.103975
0.4,Ideal,D,VS2,61.5,55,1050,4.75,4.71,2.91,65.103975
0.4,Ideal,G,VVS1,61.5,59,1051,4.71,4.75,2.91,65.103975
0.4,Very Good,I,VVS1,61.5,58,842,4.7,4.76,2.91,65.10252
0.4,Premium,I,VVS1,61.5,58,1080,4.76,4.7,2.91,65.10252
0.41,Very Good,G,SI1,62.5,57,719,4.69,4.72,2.94,65.082192
0.41,Premium,G,SI1,62.5,57,923,4.72,4.69,2.94,65.082192
0.4,Very Good,F,VS1,62.5,57,982,4.69,4.72,2.94,65.082192
0.4,Premium,F,VS1,62.5,57,1050,4.72,4.69,2.94,65.082192
0.4,Premium,E,VS1,62.5,58,1053,4.69,4.72,2.94,65.082192
0.4,Premium,E,VS1,62.5,58,1125,4.72,4.69,2.94,65.082192
0.38,Very Good,H,VVS1,60,57,975,4.75,4.79,2.86,65.07215
0.41,Very Good,G,VS2,60.9,61,827,4.74,4.75,2.89,65.06835
0.41,Premium,G,VS2,60.9,61,1061,4.75,4.74,2.89,65.06835
0.4,Very Good,J,VS2,60.9,62,596,4.73,4.76,2.89,65.067772
0.4,Premium,J,VS2,60.9,62,765,4.76,4.73,2.89,65.067772
0.39,Ideal,E,VS2,60.9,55,839,4.73,4.76,2.89,65.067772
0.39,Very Good,E,VS2,60.9,58,793,4.72,4.77,2.89,65.066616
0.4,Ideal,H,SI2,61.9,58,596,4.71,4.73,2.92,65.052636
0.4,Ideal,E,SI2,61.9,58,629,4.71,4.73,2.92,65.052636
0.4,Premium,D,SI2,61.9,58,666,4.71,4.73,2.92,65.052636
0.4,Ideal,F,SI2,61.9,57,673,4.71,4.73,2.92,65.052636
0.41,Premium,D,SI2,61.9,58,683,4.71,4.73,2.92,65.052636
0.4,Premium,D,SI2,61.9,58,855,4.73,4.71,2.92,65.052636
0.41,Premium,D,SI2,61.9,58,876,4.73,4.71,2.92,65.052636
0.4,Very Good,F,VS1,62,56,951,4.71,4.73,2.92,65.052636
0.4,Good,F,VVS1,61.9,61,1349,4.71,4.73,2.92,65.052636
0.39,Ideal,E,VVS2,61.9,55,1034,4.7,4.74,2.92,65.05176
0.4,Very Good,E,VVS2,62.8,58,1066,4.68,4.71,2.95,65.02626
0.4,Good,D,SI1,60.3,61,667,4.74,4.78,2.87,65.026164
0.39,Very Good,G,VVS1,60.3,57,873,4.74,4.78,2.87,65.026164
0.4,Very Good,E,VVS2,60.3,59,1017,4.74,4.78,2.87,65.026164
0.41,Very Good,G,VVS1,60.3,60,1151,4.74,4.78,2.87,65.026164
0.41,Premium,G,VVS1,60.3,60,1230,4.78,4.74,2.87,65.026164
0.4,Very Good,F,VVS2,62.8,57,1088,4.66,4.73,2.95,65.02331
0.4,Ideal,F,VVS2,62.8,57,1163,4.73,4.66,2.95,65.02331
0.4,Very Good,D,VVS2,61.4,58.3,1359,4.73,4.74,2.9,65.01858
0.4,Very Good,E,VS2,61.2,60,912,4.79,4.68,2.9,65.00988
0.4,Premium,E,VS2,61.2,60,949,4.79,4.68,2.9,65.00988
0.4,Very Good,F,VS1,62.2,55,786,4.68,4.74,2.93,64.996776
0.4,Good,I,VS1,63.8,55,737,4.65,4.69,2.98,64.98933
0.4,Good,I,VS1,63.8,55,945,4.69,4.65,2.98,64.98933
0.4,Good,G,IF,59.7,62,1120,4.75,4.8,2.85,64.98
0.39,Premium,F,VS1,60.6,55,1092,4.77,4.73,2.88,64.978848
0.39,Ideal,G,VVS1,60.7,56,1359,4.73,4.77,2.88,64.978848
0.41,Good,J,VS1,63.2,59,621,4.67,4.7,2.96,64.96904
0.41,Very Good,J,VS1,63.2,59,797,4.7,4.67,2.96,64.96904
0.4,Ideal,E,SI1,63.2,56,684,4.66,4.71,2.96,64.967856
0.4,Very Good,D,VS2,63.2,57,850,4.66,4.71,2.96,64.967856
0.4,Ideal,H,VS2,61.6,57,800,4.71,4.74,2.91,64.966914
0.39,Ideal,F,VVS2,61.6,55,988,4.71,4.74,2.91,64.966914
0.39,Good,G,VVS1,61.6,61,1041,4.71,4.74,2.91,64.966914
0.4,Ideal,G,VVS1,61.7,57,1097,4.71,4.74,2.91,64.966914
0.4,Very Good,D,VS2,61.6,59,881,4.7,4.75,2.91,64.96575
0.4,Very Good,H,SI1,62.6,58,666,4.68,4.72,2.94,64.943424
0.4,Premium,F,VS2,62.6,58,842,4.68,4.72,2.94,64.943424
0.4,Premium,H,SI1,62.6,58,855,4.72,4.68,2.94,64.943424
0.4,Premium,F,VS1,62.6,58,982,4.68,4.72,2.94,64.943424
0.4,Premium,F,VS1,62.6,58,1050,4.72,4.68,2.94,64.943424
0.4,Premium,F,VS2,62.6,58,1080,4.72,4.68,2.94,64.943424
0.39,Ideal,H,VVS2,61.9,54,911,4.7,4.73,2.92,64.91452
0.4,Ideal,D,VS2,61.9,58,917,4.7,4.73,2.92,64.91452
0.39,Ideal,E,VVS2,61.9,55,1034,4.7,4.73,2.92,64.91452
0.4,Very Good,G,SI2,61.9,61,596,4.69,4.74,2.92,64.913352
0.41,Premium,J,VS2,61.9,59,611,4.69,4.74,2.92,64.913352
0.4,Premium,G,SI2,61.9,61,765,4.74,4.69,2.92,64.913352
0.41,Premium,J,VS2,61.9,59,784,4.74,4.69,2.92,64.913352
0.39,Ideal,F,VVS2,61.8,55,1097,4.68,4.75,2.92,64.9116
0.4,Good,D,VS2,63.5,55,891,4.66,4.69,2.97,64.910538
0.4,Very Good,D,VS2,63.5,55,952,4.69,4.66,2.97,64.910538
0.4,Premium,F,VS1,60.4,59,982,4.75,4.76,2.87,64.8907
0.4,Premium,F,VS1,60.4,59,1050,4.76,4.75,2.87,64.8907
0.4,Very Good,F,VS1,60.4,61,982,4.74,4.77,2.87,64.890126
0.4,Premium,F,VS1,60.4,61,1050,4.77,4.74,2.87,64.890126
0.39,Ideal,F,VVS2,60.4,60,1031,4.73,4.78,2.87,64.888978
0.4,Very Good,G,SI2,62.9,57,630,4.68,4.7,2.95,64.8882
0.4,Very Good,F,SI1,62.9,57,737,4.68,4.7,2.95,64.8882
0.4,Ideal,F,SI1,62.9,57,945,4.7,4.68,2.95,64.8882
0.4,Very Good,F,IF,62.9,55,1261,4.68,4.7,2.95,64.8882
0.4,Very Good,E,VS1,62.9,56,959,4.67,4.71,2.95,64.887315
0.4,Very Good,F,VS1,62.9,58,982,4.67,4.71,2.95,64.887315
0.4,Premium,F,VS1,62.9,58,1050,4.71,4.67,2.95,64.887315
0.4,Very Good,D,VS1,62.9,56,1123,4.67,4.71,2.95,64.887315
0.4,Very Good,E,VVS1,62.9,56,1191,4.67,4.71,2.95,64.887315
0.4,Ideal,D,VS1,62.9,56,1200,4.71,4.67,2.95,64.887315
0.4,Premium,D,SI1,61.3,60,772,4.71,4.75,2.9,64.88025
0.39,Ideal,E,VS2,61.3,56,911,4.71,4.75,2.9,64.88025
0.4,Premium,D,SI1,61.3,60,990,4.75,4.71,2.9,64.88025
0.39,Ideal,E,IF,61.3,56,1333,4.71,4.75,2.9,64.88025
0.4,Ideal,G,VS2,62.3,57,807,4.7,4.71,2.93,64.86141
0.4,Ideal,G,VS2,62.3,57,1035,4.71,4.7,2.93,64.86141
0.4,Very Good,D,VS2,62.3,58,746,4.69,4.72,2.93,64.860824
0.4,Good,I,IF,62.3,62,945,4.69,4.72,2.93,64.860824
0.4,Ideal,G,VS1,62.3,57,819,4.68,4.73,2.93,64.859652
0.4,Ideal,G,VS1,62.3,57,1050,4.73,4.68,2.93,64.859652
0.4,Very Good,F,SI1,62.3,57,737,4.67,4.74,2.93,64.857894
0.4,Premium,F,SI1,62.3,57,945,4.74,4.67,2.93,64.857894
0.4,Good,I,VVS2,59.7,62,750,4.75,4.79,2.85,64.844625
0.38,Ideal,H,VVS1,60.7,56,1069,4.75,4.74,2.88,64.8432
0.39,Ideal,G,SI1,60.7,57,665,4.69,4.8,2.88,64.83456
0.4,Good,I,SI1,63.2,54,596,4.67,4.69,2.96,64.830808
0.4,Very Good,I,SI1,63.2,54,765,4.69,4.67,2.96,64.830808
0.4,Good,E,SI1,63.2,58,687,4.66,4.7,2.96,64.82992
0.4,Very Good,E,SI1,63.2,58,882,4.7,4.66,2.96,64.82992
0.41,Premium,G,SI1,61.7,59,719,4.71,4.73,2.91,64.829853
0.4,Very Good,I,VS1,61.7,57,741,4.71,4.73,2.91,64.829853
0.41,Premium,G,SI1,61.7,59,923,4.73,4.71,2.91,64.829853
0.4,Premium,D,SI1,61.7,58,772,4.7,4.74,2.91,64.82898
0.41,Very Good,G,VS2,61.7,61,827,4.7,4.74,2.91,64.82898
0.39,Very Good,F,VVS2,61.7,56,965,4.7,4.74,2.91,64.82898
0.4,Premium,D,SI1,61.7,58,990,4.74,4.7,2.91,64.82898
0.41,Premium,G,VS2,61.7,61,1061,4.74,4.7,2.91,64.82898
0.4,Ideal,E,VVS1,61.7,57,1333,4.7,4.74,2.91,64.82898
0.4,Ideal,E,VVS1,61.7,57,1397,4.74,4.7,2.91,64.82898
0.4,Ideal,F,VVS1,61.7,57,1446,4.74,4.7,2.91,64.82898
0.4,Good,D,VS2,63.2,57,786,4.65,4.71,2.96,64.82844
0.39,Ideal,G,VVS2,61.7,54.2,952,4.69,4.75,2.91,64.827525
0.4,Ideal,J,VS2,62.6,57,599,4.68,4.71,2.94,64.805832
0.4,Ideal,E,SI2,62.6,54,644,4.68,4.71,2.94,64.805832
0.4,Premium,E,SI1,62.6,59,737,4.68,4.71,2.94,64.805832
0.4,Very Good,H,VS1,62.6,58,807,4.68,4.71,2.94,64.805832
0.4,Premium,H,VS1,62.6,58,807,4.68,4.71,2.94,64.805832
0.4,Premium,E,SI1,62.6,59,945,4.71,4.68,2.94,64.805832
0.4,Premium,H,VS1,62.6,58,1035,4.71,4.68,2.94,64.805832
0.4,Premium,H,VS1,62.6,58,1035,4.71,4.68,2.94,64.805832
0.39,Ideal,J,SI1,62.6,53,539,4.68,4.71,2.94,64.805832
0.4,Very Good,E,VS1,62.6,56,1053,4.67,4.72,2.94,64.804656
0.4,Ideal,E,VS1,62.6,56,1125,4.72,4.67,2.94,64.804656
0.4,Premium,H,VS1,62.6,58,807,4.66,4.73,2.94,64.802892
0.4,Ideal,G,VVS1,62.6,57,995,4.66,4.73,2.94,64.802892
0.4,Premium,H,VS1,62.6,58,1035,4.73,4.66,2.94,64.802892
0.39,Ideal,F,SI1,60.1,58,697,4.74,4.78,2.86,64.799592
0.41,Very Good,G,VVS1,61,61,1151,4.72,4.75,2.89,64.7938
0.41,Premium,G,VVS1,61,61,1230,4.75,4.72,2.89,64.7938
0.39,Ideal,F,IF,61,56,1377,4.72,4.75,2.89,64.7938
0.4,Premium,F,VS2,61,59,842,4.71,4.76,2.89,64.792644
0.4,Premium,F,VS2,61,59,1080,4.76,4.71,2.89,64.792644
0.4,Ideal,F,SI2,62,57,597,4.7,4.72,2.92,64.77728
0.4,Premium,G,SI1,62,59,702,4.7,4.72,2.92,64.77728
0.4,Premium,G,SI1,62,59,900,4.72,4.7,2.92,64.77728
0.39,Ideal,F,VVS2,62,54,988,4.7,4.72,2.92,64.77728
0.4,Very Good,D,VVS2,62,61,1128,4.7,4.72,2.92,64.77728
0.4,Premium,D,VVS2,62,61,1206,4.72,4.7,2.92,64.77728
0.4,Good,H,SI1,62,61,667,4.69,4.73,2.92,64.776404
0.39,Ideal,G,SI2,62,55,683,4.69,4.73,2.92,64.776404
0.39,Ideal,G,VVS1,61.8,54.4,1008,4.69,4.73,2.92,64.776404
0.4,Premium,E,VS2,62,58,1038,4.73,4.69,2.92,64.776404
0.4,Ideal,H,SI1,62,56,666,4.68,4.74,2.92,64.774944
0.4,Very Good,E,SI1,62,55,737,4.68,4.74,2.92,64.774944
0.39,Ideal,G,VS2,62,57,816,4.68,4.74,2.92,64.774944
0.4,Ideal,F,VS2,62,57,842,4.68,4.74,2.92,64.774944
0.4,Ideal,H,SI1,62,56,855,4.74,4.68,2.92,64.774944
0.4,Premium,E,SI1,62,55,945,4.74,4.68,2.92,64.774944
0.4,Premium,G,VVS2,62,58,982,4.68,4.74,2.92,64.774944
0.4,Premium,G,VVS2,62,58,1050,4.74,4.68,2.92,64.774944
0.4,Ideal,F,VS2,62,57,1080,4.74,4.68,2.92,64.774944
0.4,Very Good,F,VS2,63.6,56,867,4.66,4.68,2.97,64.772136
0.4,Good,E,SI1,63.6,57,687,4.65,4.69,2.97,64.771245
0.4,Good,E,SI1,63.6,57,882,4.69,4.65,2.97,64.771245
0.4,Ideal,D,VS2,60.4,56,982,4.73,4.77,2.87,64.753227
0.4,Ideal,D,VS2,60.4,56,1050,4.77,4.73,2.87,64.753227
0.4,Premium,I,VVS1,59.5,59,842,4.76,4.79,2.84,64.753136
0.4,Premium,I,VVS1,59.5,59,1080,4.79,4.76,2.84,64.753136
0.4,Ideal,E,VVS2,61.4,59,1106,4.71,4.74,2.9,64.74366
0.4,Premium,E,SI2,61.4,59,666,4.7,4.75,2.9,64.7425
0.4,Premium,E,SI2,61.4,59,855,4.75,4.7,2.9,64.7425
0.39,Premium,G,SI1,61.4,56,936,4.75,4.7,2.9,64.7425
0.4,Very Good,G,SI1,62.6,55.3,795,4.69,4.71,2.93,64.723407
0.39,Ideal,I,IF,62.3,54,895,4.69,4.71,2.93,64.723407
0.39,Ideal,F,VS2,62.3,55,971,4.69,4.71,2.93,64.723407
0.4,Ideal,G,SI1,62.6,55,1020,4.71,4.69,2.93,64.723407
0.4,Ideal,F,IF,62.3,57,1292,4.69,4.71,2.93,64.723407
0.4,Very Good,E,VVS2,62.3,57,1043,4.68,4.72,2.93,64.722528
0.4,Good,I,VVS1,63.9,56,842,4.64,4.68,2.98,64.711296
0.4,Good,I,VVS1,63.9,56,1080,4.68,4.64,2.98,64.711296
0.39,Ideal,I,IF,60.8,56,865,4.73,4.75,2.88,64.7064
0.39,Ideal,E,VS2,60.8,57,875,4.73,4.75,2.88,64.7064
0.4,Very Good,E,SI1,60.8,62,687,4.72,4.76,2.88,64.705536
0.4,Premium,E,SI1,60.8,62,882,4.76,4.72,2.88,64.705536
0.38,Ideal,F,VVS2,60.8,53,963,4.72,4.76,2.88,64.705536
0.4,Premium,F,VVS2,60.8,59,1088,4.72,4.76,2.88,64.705536
0.4,Premium,F,VVS2,60.8,59,1163,4.76,4.72,2.88,64.705536
0.39,Ideal,E,VVS1,60.8,58,1183,4.72,4.76,2.88,64.705536
0.4,Very Good,D,VS2,60.8,59,868,4.71,4.77,2.88,64.704096
0.39,Ideal,F,VVS2,61.7,56,988,4.7,4.73,2.91,64.69221
0.4,Ideal,G,IF,61.7,57,1229,4.7,4.73,2.91,64.69221
0.4,Good,G,SI1,63.3,58,655,4.66,4.69,2.96,64.691984
0.4,Very Good,G,SI1,63.3,58,840,4.69,4.66,2.96,64.691984
0.4,Very Good,E,VS1,63.3,55,909,4.66,4.69,2.96,64.691984
0.4,Premium,D,SI2,61.7,58,666,4.69,4.74,2.91,64.691046
0.4,Premium,D,SI2,61.7,58,855,4.74,4.69,2.91,64.691046
0.41,Very Good,I,SI1,63.3,60,680,4.71,4.64,2.96,64.689024
0.4,Very Good,F,SI1,62.7,57,737,4.68,4.7,2.94,64.66824
0.4,Premium,F,SI1,62.7,57,945,4.7,4.68,2.94,64.66824
0.4,Ideal,H,IF,62.7,57,1158,4.68,4.7,2.94,64.66824
0.4,Ideal,H,IF,62.7,57,1238,4.7,4.68,2.94,64.66824
0.4,Very Good,G,SI1,62.7,59,702,4.67,4.71,2.94,64.667358
0.4,Premium,I,VVS1,62.7,59,842,4.67,4.71,2.94,64.667358
0.4,Premium,G,SI1,62.7,59,900,4.71,4.67,2.94,64.667358
0.4,Premium,I,VVS1,62.7,59,1080,4.71,4.67,2.94,64.667358
0.39,Very Good,I,VS2,60.1,57,679,4.74,4.77,2.86,64.664028
0.39,Premium,F,SI1,60.1,59,823,4.77,4.74,2.86,64.664028
0.4,Ideal,G,IF,61.1,58,1229,4.72,4.74,2.89,64.657392
0.4,Premium,F,VS1,61.1,59,982,4.71,4.75,2.89,64.656525
0.4,Premium,F,VS1,61.1,59,1050,4.75,4.71,2.89,64.656525
0.4,Very Good,G,SI1,61.1,61,702,4.7,4.76,2.89,64.65508
0.4,Premium,G,SI1,61.1,61,900,4.76,4.7,2.89,64.65508
0.4,Very Good,J,VS1,62.1,57,606,4.69,4.72,2.92,64.639456
0.39,Ideal,E,SI1,62.1,53,719,4.69,4.72,2.92,64.639456
0.4,Very Good,F,VVS1,63.7,58,1116,4.65,4.68,2.97,64.63314
0.4,Good,H,SI2,63.7,59,561,4.64,4.69,2.97,64.631952
0.4,Good,H,SI2,63.7,59,720,4.69,4.64,2.97,64.631952
0.4,Ideal,D,SI2,60.5,57,648,4.73,4.76,2.87,64.617476
0.4,Very Good,H,VVS1,60.5,59,900,4.73,4.76,2.87,64.617476
0.39,Ideal,G,IF,60.6,56,1209,4.73,4.76,2.87,64.617476
0.4,Very Good,E,VS2,63,57,888,4.67,4.69,2.95,64.611785
0.4,Very Good,J,VS1,63,58,631,4.66,4.7,2.95,64.6109
0.4,Very Good,D,SI1,63,57,720,4.66,4.7,2.95,64.6109
0.4,Very Good,D,SI1,63,57,720,4.66,4.7,2.95,64.6109
0.4,Premium,J,VS1,63,58,810,4.7,4.66,2.95,64.6109
0.4,Ideal,D,SI1,63,57,924,4.7,4.66,2.95,64.6109
0.4,Premium,D,SI1,63,57,924,4.7,4.66,2.95,64.6109
0.41,Very Good,F,VS1,63,57,931,4.66,4.7,2.95,64.6109
0.39,Ideal,D,VS2,61.4,56,1197,4.71,4.73,2.9,64.60707
0.39,Ideal,G,IF,61.4,54,1200,4.71,4.73,2.9,64.60707
0.39,Ideal,G,SI1,61.4,55,919,4.7,4.74,2.9,64.6062
0.39,Very Good,G,SI1,62.4,58,684,4.67,4.72,2.93,64.584232
0.39,Premium,G,SI1,62.4,58,878,4.72,4.67,2.93,64.584232
0.4,Ideal,E,VVS1,62.4,57,1333,4.67,4.72,2.93,64.584232
0.4,Ideal,E,VVS1,62.4,57,1397,4.72,4.67,2.93,64.584232
0.4,Premium,D,SI1,59.9,60,772,4.75,4.77,2.85,64.573875
0.4,Premium,D,SI1,59.9,60,990,4.77,4.75,2.85,64.573875
0.4,Premium,D,SI2,59.9,60,666,4.74,4.78,2.85,64.57302
0.4,Premium,D,SI2,59.9,60,855,4.78,4.74,2.85,64.57302
0.39,Ideal,I,VS2,60.8,56,698,4.72,4.75,2.88,64.5696
0.39,Very Good,F,VVS1,60.8,57,1107,4.72,4.75,2.88,64.5696
0.4,Ideal,D,VS2,60.8,59,917,4.71,4.76,2.88,64.568448
0.39,Ideal,F,SI1,61.8,55,886,4.7,4.72,2.91,64.55544
0.39,Ideal,D,VS1,61.8,54,988,4.69,4.73,2.91,64.554567
0.39,Ideal,F,VVS1,61.8,55,1124,4.69,4.73,2.91,64.554567
0.4,Very Good,G,IF,61.8,58,1173,4.69,4.73,2.91,64.554567
0.4,Very Good,E,SI1,62.8,59,707,4.67,4.7,2.94,64.53006
0.41,Good,E,VS1,62.8,58,827,4.67,4.7,2.94,64.53006
0.4,Very Good,G,VS1,62.8,56,877,4.67,4.7,2.94,64.53006
0.4,Premium,E,SI1,62.8,59,907,4.7,4.67,2.94,64.53006
0.4,Good,G,VS2,62.8,54.4,909,4.67,4.7,2.94,64.53006
0.4,Ideal,G,VS2,62.8,54,980,4.7,4.67,2.94,64.53006
0.4,Ideal,G,VS1,62.8,56,1125,4.7,4.67,2.94,64.53006
0.4,Very Good,D,VS2,62.8,58,993,4.66,4.71,2.94,64.528884
0.39,Very Good,D,VS2,60.2,59,958,4.74,4.76,2.86,64.528464
0.39,Premium,D,VS2,60.2,59,1024,4.76,4.74,2.86,64.528464
0.4,Premium,F,VVS1,60.2,59,1263,4.74,4.76,2.86,64.528464
0.4,Premium,F,VVS1,60.2,59,1323,4.76,4.74,2.86,64.528464
0.41,Very Good,H,VS1,62.8,59,827,4.73,4.64,2.94,64.524768
0.41,Premium,H,VS1,62.8,59,1033,4.73,4.64,2.94,64.524768
0.4,Good,E,SI2,61.2,61,588,4.71,4.74,2.89,64.520406
0.39,Ideal,J,VS2,61.2,56,642,4.71,4.74,2.89,64.520406
0.4,Premium,F,SI1,61.2,58,737,4.71,4.74,2.89,64.520406
0.4,Premium,F,SI1,61.2,58,945,4.74,4.71,2.89,64.520406
0.4,Good,D,VS2,61.2,62,827,4.7,4.75,2.89,64.51925
0.39,Ideal,F,VVS2,61.2,56,987,4.7,4.75,2.89,64.51925
0.4,Good,D,VS2,64.4,56,814,4.62,4.67,2.99,64.510446
0.39,Very Good,F,VS2,62.1,59,716,4.69,4.71,2.92,64.502508
0.39,Ideal,F,VVS1,62.1,55,1124,4.69,4.71,2.92,64.502508
0.4,Ideal,G,VS2,62.1,58,859,4.68,4.72,2.92,64.501632
0.4,Ideal,H,VVS1,62.1,57,913,4.68,4.72,2.92,64.501632
0.37,Good,D,VS1,62.1,54,825,4.67,4.73,2.92,64.500172
0.4,Very Good,I,VVS2,63.7,58,782,4.64,4.68,2.97,64.494144
0.4,Good,F,SI1,63.1,58,687,4.66,4.69,2.95,64.47343
0.4,Very Good,F,SI1,63.1,58,882,4.69,4.66,2.95,64.47343
0.4,Good,G,SI2,63.1,59,596,4.65,4.7,2.95,64.47225
0.4,Very Good,G,SI2,63.1,59,765,4.7,4.65,2.95,64.47225
0.39,Ideal,I,VS2,61.5,55,651,4.7,4.73,2.9,64.4699
0.39,Very Good,H,VVS1,61.5,56,926,4.7,4.73,2.9,64.4699
0.39,Premium,H,VVS1,61.5,56,990,4.73,4.7,2.9,64.4699
0.39,Ideal,F,VVS1,61.4,54,1129,4.7,4.73,2.9,64.4699
0.4,Ideal,E,VVS1,61.5,56,1333,4.7,4.73,2.9,64.4699
0.4,Ideal,E,VVS1,61.5,56,1397,4.73,4.7,2.9,64.4699
0.39,Ideal,G,VS2,61.5,57,745,4.69,4.74,2.9,64.46874
0.4,Premium,G,VVS1,61.5,58,1123,4.69,4.74,2.9,64.46874
0.4,Premium,G,VVS1,61.5,58,1200,4.74,4.69,2.9,64.46874
0.39,Very Good,G,SI1,62.5,55,694,4.68,4.7,2.93,64.44828
0.39,Ideal,I,VVS1,62.5,53.1,820,4.68,4.7,2.93,64.44828
0.4,Ideal,E,VS2,62.6,57,1038,4.7,4.68,2.93,64.44828
0.4,Very Good,J,VS2,62.5,60,596,4.67,4.71,2.93,64.447401
0.4,Ideal,I,VS2,62.5,57,727,4.67,4.71,2.93,64.447401
0.4,Premium,F,SI1,62.5,59,737,4.67,4.71,2.93,64.447401
0.4,Premium,F,SI1,62.5,59,737,4.67,4.71,2.93,64.447401
0.4,Premium,J,VS2,62.5,60,765,4.71,4.67,2.93,64.447401
0.4,Premium,F,SI1,62.5,59,945,4.71,4.67,2.93,64.447401
0.4,Premium,F,SI1,62.5,59,945,4.71,4.67,2.93,64.447401
0.4,Ideal,E,VS1,62.5,55,947,4.67,4.71,2.93,64.447401
0.4,Very Good,E,VS2,62.5,56,705,4.66,4.72,2.93,64.445936
0.4,Premium,D,VS2,62.5,59,982,4.66,4.72,2.93,64.445936
0.4,Premium,D,VS2,62.5,59,1050,4.72,4.66,2.93,64.445936
0.4,Premium,D,VS1,62.5,60,1123,4.66,4.72,2.93,64.445936
0.4,Premium,D,VS1,62.5,60,1200,4.72,4.66,2.93,64.445936
0.4,Premium,E,VS2,62.5,58,912,4.65,4.73,2.93,64.443885
0.4,Premium,E,VS2,62.5,58,975,4.73,4.65,2.93,64.443885
0.39,Ideal,G,IF,60.1,57,1624,4.74,4.77,2.85,64.43793
0.38,Premium,E,SI2,59.9,56,596,4.79,4.72,2.85,64.43508
0.4,Very Good,G,VS1,61.8,58,822,4.69,4.72,2.91,64.418088
0.4,Good,F,VS2,62,61.3,929,4.69,4.72,2.91,64.418088
0.4,Premium,H,VVS1,61.8,58,1017,4.69,4.72,2.91,64.418088
0.4,Premium,H,VVS1,61.8,58,1088,4.72,4.69,2.91,64.418088
0.39,Ideal,F,SI1,61.8,57,697,4.68,4.73,2.91,64.416924
0.4,Good,I,VVS1,63.5,57,842,4.65,4.68,2.96,64.41552
0.4,Very Good,I,VVS1,63.5,57,1080,4.68,4.65,2.96,64.41552
0.4,Very Good,H,SI1,62.8,59,666,4.67,4.69,2.94,64.392762
0.4,Premium,H,SI1,62.8,59,855,4.69,4.67,2.94,64.392762
0.4,Very Good,G,SI1,62.8,60,702,4.66,4.7,2.94,64.39188
0.4,Premium,G,SI1,62.8,60,900,4.7,4.66,2.94,64.39188
0.4,Ideal,D,VS2,62.8,56,918,4.66,4.7,2.94,64.39188
0.4,Very Good,E,VVS1,62.8,57,1333,4.65,4.71,2.94,64.39041
0.4,Ideal,E,VVS1,62.8,57,1397,4.71,4.65,2.94,64.39041
0.39,Ideal,G,SI2,61.2,56,603,4.71,4.73,2.89,64.384287
0.38,Ideal,G,SI2,61.2,56,602,4.7,4.74,2.89,64.38342
0.38,Ideal,H,SI1,61.2,56,697,4.7,4.74,2.89,64.38342
0.4,Ideal,E,SI1,61.2,57,737,4.7,4.74,2.89,64.38342
0.4,Ideal,E,SI1,61.2,57,945,4.74,4.7,2.89,64.38342
0.4,Very Good,E,VVS1,61.2,61,1333,4.7,4.74,2.89,64.38342
0.4,Premium,E,VVS1,61.2,61,1397,4.74,4.7,2.89,64.38342
0.39,Ideal,F,SI2,62.2,55,587,4.68,4.71,2.92,64.364976
0.4,Very Good,J,IF,62.2,61,828,4.68,4.71,2.92,64.364976
0.4,Very Good,D,VVS2,62.2,62,1010,4.68,4.71,2.92,64.364976
0.4,Premium,J,IF,62.2,61,1063,4.71,4.68,2.92,64.364976
0.38,Ideal,F,IF,62.2,54,1229,4.68,4.71,2.92,64.364976
0.4,Very Good,F,SI1,62.2,57,737,4.67,4.72,2.92,64.363808
0.4,Very Good,E,VS2,62.2,58,912,4.67,4.72,2.92,64.363808
0.4,Premium,F,SI1,62.2,57,945,4.72,4.67,2.92,64.363808
0.4,Premium,E,VS2,62.2,58,975,4.72,4.67,2.92,64.363808
0.39,Ideal,G,VVS2,60.6,57,902,4.72,4.75,2.87,64.3454
0.38,Very Good,F,VS2,59.7,57,752,4.73,4.79,2.84,64.345028
0.38,Ideal,G,SI1,60.6,57,695,4.71,4.76,2.87,64.344252
0.4,Very Good,G,VVS1,60.6,58,1008,4.69,4.78,2.87,64.340234
0.4,Good,E,SI2,63.2,57,666,4.66,4.68,2.95,64.33596
0.4,Very Good,E,SI2,63.2,57,855,4.68,4.66,2.95,64.33596
0.4,Good,E,SI1,63.2,56,687,4.65,4.69,2.95,64.335075
0.4,Very Good,E,SI1,63.2,56,882,4.69,4.65,2.95,64.335075
